experiment_id,group,workload,variant,downstream_capability,failure_scenario,failure_probability,concurrency,duplicate_fanout,operations,warmup_operations,seed,client_timeout_ms,downstream_timeout_ms,config_path
CREATEORDER_V5_C2_F4_P10_C10_S7000,group_b_ambiguous,create_order,V5,C2,F4,0.1,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V5_C2_F4_P10_C10_S7000.yaml
CREATEORDER_V5_C2_F4_P10_C50_S7000,group_b_ambiguous,create_order,V5,C2,F4,0.1,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V5_C2_F4_P10_C50_S7000.yaml
CREATEORDER_V5_C2_F4_P20_C10_S7000,group_b_ambiguous,create_order,V5,C2,F4,0.2,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V5_C2_F4_P20_C10_S7000.yaml
CREATEORDER_V5_C2_F4_P20_C50_S7000,group_b_ambiguous,create_order,V5,C2,F4,0.2,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V5_C2_F4_P20_C50_S7000.yaml
CREATEORDER_V0_C0_F8_P1_C10_S7000,group_b_ambiguous,create_order,V0,C0,F8,0.01,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V0_C0_F8_P1_C10_S7000.yaml
CREATEORDER_V0_C0_F8_P1_C50_S7000,group_b_ambiguous,create_order,V0,C0,F8,0.01,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V0_C0_F8_P1_C50_S7000.yaml
CREATEORDER_V0_C0_F8_P5_C10_S7000,group_b_ambiguous,create_order,V0,C0,F8,0.05,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V0_C0_F8_P5_C10_S7000.yaml
CREATEORDER_V0_C0_F8_P5_C50_S7000,group_b_ambiguous,create_order,V0,C0,F8,0.05,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V0_C0_F8_P5_C50_S7000.yaml
CREATEORDER_V0_C0_F8_P10_C10_S7000,group_b_ambiguous,create_order,V0,C0,F8,0.1,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V0_C0_F8_P10_C10_S7000.yaml
CREATEORDER_V0_C0_F8_P10_C50_S7000,group_b_ambiguous,create_order,V0,C0,F8,0.1,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V0_C0_F8_P10_C50_S7000.yaml
CREATEORDER_V0_C0_F8_P20_C10_S7000,group_b_ambiguous,create_order,V0,C0,F8,0.2,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V0_C0_F8_P20_C10_S7000.yaml
CREATEORDER_V0_C0_F8_P20_C50_S7000,group_b_ambiguous,create_order,V0,C0,F8,0.2,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V0_C0_F8_P20_C50_S7000.yaml
CREATEORDER_V1_C1_F8_P1_C10_S7000,group_b_ambiguous,create_order,V1,C1,F8,0.01,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V1_C1_F8_P1_C10_S7000.yaml
CREATEORDER_V1_C1_F8_P1_C50_S7000,group_b_ambiguous,create_order,V1,C1,F8,0.01,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V1_C1_F8_P1_C50_S7000.yaml
CREATEORDER_V1_C1_F8_P5_C10_S7000,group_b_ambiguous,create_order,V1,C1,F8,0.05,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V1_C1_F8_P5_C10_S7000.yaml
CREATEORDER_V1_C1_F8_P5_C50_S7000,group_b_ambiguous,create_order,V1,C1,F8,0.05,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V1_C1_F8_P5_C50_S7000.yaml
CREATEORDER_V1_C1_F8_P10_C10_S7000,group_b_ambiguous,create_order,V1,C1,F8,0.1,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V1_C1_F8_P10_C10_S7000.yaml
CREATEORDER_V1_C1_F8_P10_C50_S7000,group_b_ambiguous,create_order,V1,C1,F8,0.1,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V1_C1_F8_P10_C50_S7000.yaml
CREATEORDER_V1_C1_F8_P20_C10_S7000,group_b_ambiguous,create_order,V1,C1,F8,0.2,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V1_C1_F8_P20_C10_S7000.yaml
CREATEORDER_V1_C1_F8_P20_C50_S7000,group_b_ambiguous,create_order,V1,C1,F8,0.2,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V1_C1_F8_P20_C50_S7000.yaml
CREATEORDER_V2_C1_F8_P1_C10_S7000,group_b_ambiguous,create_order,V2,C1,F8,0.01,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V2_C1_F8_P1_C10_S7000.yaml
CREATEORDER_V2_C1_F8_P1_C50_S7000,group_b_ambiguous,create_order,V2,C1,F8,0.01,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V2_C1_F8_P1_C50_S7000.yaml
CREATEORDER_V2_C1_F8_P5_C10_S7000,group_b_ambiguous,create_order,V2,C1,F8,0.05,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V2_C1_F8_P5_C10_S7000.yaml
CREATEORDER_V2_C1_F8_P5_C50_S7000,group_b_ambiguous,create_order,V2,C1,F8,0.05,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V2_C1_F8_P5_C50_S7000.yaml
CREATEORDER_V2_C1_F8_P10_C10_S7000,group_b_ambiguous,create_order,V2,C1,F8,0.1,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V2_C1_F8_P10_C10_S7000.yaml
CREATEORDER_V2_C1_F8_P10_C50_S7000,group_b_ambiguous,create_order,V2,C1,F8,0.1,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V2_C1_F8_P10_C50_S7000.yaml
CREATEORDER_V2_C1_F8_P20_C10_S7000,group_b_ambiguous,create_order,V2,C1,F8,0.2,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V2_C1_F8_P20_C10_S7000.yaml
CREATEORDER_V2_C1_F8_P20_C50_S7000,group_b_ambiguous,create_order,V2,C1,F8,0.2,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V2_C1_F8_P20_C50_S7000.yaml
CREATEORDER_V3_C1_F8_P1_C10_S7000,group_b_ambiguous,create_order,V3,C1,F8,0.01,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V3_C1_F8_P1_C10_S7000.yaml
CREATEORDER_V3_C1_F8_P1_C50_S7000,group_b_ambiguous,create_order,V3,C1,F8,0.01,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V3_C1_F8_P1_C50_S7000.yaml
CREATEORDER_V3_C1_F8_P5_C10_S7000,group_b_ambiguous,create_order,V3,C1,F8,0.05,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V3_C1_F8_P5_C10_S7000.yaml
CREATEORDER_V3_C1_F8_P5_C50_S7000,group_b_ambiguous,create_order,V3,C1,F8,0.05,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V3_C1_F8_P5_C50_S7000.yaml
CREATEORDER_V3_C1_F8_P10_C10_S7000,group_b_ambiguous,create_order,V3,C1,F8,0.1,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V3_C1_F8_P10_C10_S7000.yaml
CREATEORDER_V3_C1_F8_P10_C50_S7000,group_b_ambiguous,create_order,V3,C1,F8,0.1,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V3_C1_F8_P10_C50_S7000.yaml
CREATEORDER_V3_C1_F8_P20_C10_S7000,group_b_ambiguous,create_order,V3,C1,F8,0.2,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V3_C1_F8_P20_C10_S7000.yaml
CREATEORDER_V3_C1_F8_P20_C50_S7000,group_b_ambiguous,create_order,V3,C1,F8,0.2,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V3_C1_F8_P20_C50_S7000.yaml
CREATEORDER_V4_C1_F8_P1_C10_S7000,group_b_ambiguous,create_order,V4,C1,F8,0.01,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V4_C1_F8_P1_C10_S7000.yaml
CREATEORDER_V4_C1_F8_P1_C50_S7000,group_b_ambiguous,create_order,V4,C1,F8,0.01,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V4_C1_F8_P1_C50_S7000.yaml
CREATEORDER_V4_C1_F8_P5_C10_S7000,group_b_ambiguous,create_order,V4,C1,F8,0.05,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V4_C1_F8_P5_C10_S7000.yaml
CREATEORDER_V4_C1_F8_P5_C50_S7000,group_b_ambiguous,create_order,V4,C1,F8,0.05,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V4_C1_F8_P5_C50_S7000.yaml
CREATEORDER_V4_C1_F8_P10_C10_S7000,group_b_ambiguous,create_order,V4,C1,F8,0.1,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V4_C1_F8_P10_C10_S7000.yaml
CREATEORDER_V4_C1_F8_P10_C50_S7000,group_b_ambiguous,create_order,V4,C1,F8,0.1,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V4_C1_F8_P10_C50_S7000.yaml
CREATEORDER_V4_C1_F8_P20_C10_S7000,group_b_ambiguous,create_order,V4,C1,F8,0.2,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V4_C1_F8_P20_C10_S7000.yaml
CREATEORDER_V4_C1_F8_P20_C50_S7000,group_b_ambiguous,create_order,V4,C1,F8,0.2,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V4_C1_F8_P20_C50_S7000.yaml
CREATEORDER_V5_C2_F8_P1_C10_S7000,group_b_ambiguous,create_order,V5,C2,F8,0.01,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V5_C2_F8_P1_C10_S7000.yaml
CREATEORDER_V5_C2_F8_P1_C50_S7000,group_b_ambiguous,create_order,V5,C2,F8,0.01,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V5_C2_F8_P1_C50_S7000.yaml
CREATEORDER_V5_C2_F8_P5_C10_S7000,group_b_ambiguous,create_order,V5,C2,F8,0.05,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V5_C2_F8_P5_C10_S7000.yaml
CREATEORDER_V5_C2_F8_P5_C50_S7000,group_b_ambiguous,create_order,V5,C2,F8,0.05,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V5_C2_F8_P5_C50_S7000.yaml
CREATEORDER_V5_C2_F8_P10_C10_S7000,group_b_ambiguous,create_order,V5,C2,F8,0.1,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V5_C2_F8_P10_C10_S7000.yaml
CREATEORDER_V5_C2_F8_P10_C50_S7000,group_b_ambiguous,create_order,V5,C2,F8,0.1,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V5_C2_F8_P10_C50_S7000.yaml
CREATEORDER_V5_C2_F8_P20_C10_S7000,group_b_ambiguous,create_order,V5,C2,F8,0.2,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V5_C2_F8_P20_C10_S7000.yaml
CREATEORDER_V5_C2_F8_P20_C50_S7000,group_b_ambiguous,create_order,V5,C2,F8,0.2,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V5_C2_F8_P20_C50_S7000.yaml
CREATEORDER_V0_C0_F9_P1_C10_S7000,group_b_ambiguous,create_order,V0,C0,F9,0.01,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V0_C0_F9_P1_C10_S7000.yaml
CREATEORDER_V0_C0_F9_P1_C50_S7000,group_b_ambiguous,create_order,V0,C0,F9,0.01,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V0_C0_F9_P1_C50_S7000.yaml
CREATEORDER_V0_C0_F9_P5_C10_S7000,group_b_ambiguous,create_order,V0,C0,F9,0.05,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V0_C0_F9_P5_C10_S7000.yaml
CREATEORDER_V0_C0_F9_P5_C50_S7000,group_b_ambiguous,create_order,V0,C0,F9,0.05,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V0_C0_F9_P5_C50_S7000.yaml
CREATEORDER_V0_C0_F9_P10_C10_S7000,group_b_ambiguous,create_order,V0,C0,F9,0.1,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V0_C0_F9_P10_C10_S7000.yaml
CREATEORDER_V0_C0_F9_P10_C50_S7000,group_b_ambiguous,create_order,V0,C0,F9,0.1,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V0_C0_F9_P10_C50_S7000.yaml
CREATEORDER_V0_C0_F9_P20_C10_S7000,group_b_ambiguous,create_order,V0,C0,F9,0.2,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V0_C0_F9_P20_C10_S7000.yaml
CREATEORDER_V0_C0_F9_P20_C50_S7000,group_b_ambiguous,create_order,V0,C0,F9,0.2,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V0_C0_F9_P20_C50_S7000.yaml
CREATEORDER_V1_C1_F9_P1_C10_S7000,group_b_ambiguous,create_order,V1,C1,F9,0.01,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V1_C1_F9_P1_C10_S7000.yaml
CREATEORDER_V1_C1_F9_P1_C50_S7000,group_b_ambiguous,create_order,V1,C1,F9,0.01,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V1_C1_F9_P1_C50_S7000.yaml
CREATEORDER_V1_C1_F9_P5_C10_S7000,group_b_ambiguous,create_order,V1,C1,F9,0.05,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V1_C1_F9_P5_C10_S7000.yaml
CREATEORDER_V1_C1_F9_P5_C50_S7000,group_b_ambiguous,create_order,V1,C1,F9,0.05,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V1_C1_F9_P5_C50_S7000.yaml
CREATEORDER_V1_C1_F9_P10_C10_S7000,group_b_ambiguous,create_order,V1,C1,F9,0.1,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V1_C1_F9_P10_C10_S7000.yaml
CREATEORDER_V1_C1_F9_P10_C50_S7000,group_b_ambiguous,create_order,V1,C1,F9,0.1,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V1_C1_F9_P10_C50_S7000.yaml
CREATEORDER_V1_C1_F9_P20_C10_S7000,group_b_ambiguous,create_order,V1,C1,F9,0.2,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V1_C1_F9_P20_C10_S7000.yaml
CREATEORDER_V1_C1_F9_P20_C50_S7000,group_b_ambiguous,create_order,V1,C1,F9,0.2,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V1_C1_F9_P20_C50_S7000.yaml
CREATEORDER_V2_C1_F9_P1_C10_S7000,group_b_ambiguous,create_order,V2,C1,F9,0.01,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V2_C1_F9_P1_C10_S7000.yaml
CREATEORDER_V2_C1_F9_P1_C50_S7000,group_b_ambiguous,create_order,V2,C1,F9,0.01,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V2_C1_F9_P1_C50_S7000.yaml
CREATEORDER_V2_C1_F9_P5_C10_S7000,group_b_ambiguous,create_order,V2,C1,F9,0.05,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V2_C1_F9_P5_C10_S7000.yaml
CREATEORDER_V2_C1_F9_P5_C50_S7000,group_b_ambiguous,create_order,V2,C1,F9,0.05,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V2_C1_F9_P5_C50_S7000.yaml
CREATEORDER_V2_C1_F9_P10_C10_S7000,group_b_ambiguous,create_order,V2,C1,F9,0.1,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V2_C1_F9_P10_C10_S7000.yaml
CREATEORDER_V2_C1_F9_P10_C50_S7000,group_b_ambiguous,create_order,V2,C1,F9,0.1,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V2_C1_F9_P10_C50_S7000.yaml
CREATEORDER_V2_C1_F9_P20_C10_S7000,group_b_ambiguous,create_order,V2,C1,F9,0.2,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V2_C1_F9_P20_C10_S7000.yaml
CREATEORDER_V2_C1_F9_P20_C50_S7000,group_b_ambiguous,create_order,V2,C1,F9,0.2,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V2_C1_F9_P20_C50_S7000.yaml
CREATEORDER_V3_C1_F9_P1_C10_S7000,group_b_ambiguous,create_order,V3,C1,F9,0.01,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V3_C1_F9_P1_C10_S7000.yaml
CREATEORDER_V3_C1_F9_P1_C50_S7000,group_b_ambiguous,create_order,V3,C1,F9,0.01,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V3_C1_F9_P1_C50_S7000.yaml
CREATEORDER_V3_C1_F9_P5_C10_S7000,group_b_ambiguous,create_order,V3,C1,F9,0.05,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V3_C1_F9_P5_C10_S7000.yaml
CREATEORDER_V3_C1_F9_P5_C50_S7000,group_b_ambiguous,create_order,V3,C1,F9,0.05,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V3_C1_F9_P5_C50_S7000.yaml
CREATEORDER_V3_C1_F9_P10_C10_S7000,group_b_ambiguous,create_order,V3,C1,F9,0.1,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V3_C1_F9_P10_C10_S7000.yaml
CREATEORDER_V3_C1_F9_P10_C50_S7000,group_b_ambiguous,create_order,V3,C1,F9,0.1,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V3_C1_F9_P10_C50_S7000.yaml
CREATEORDER_V3_C1_F9_P20_C10_S7000,group_b_ambiguous,create_order,V3,C1,F9,0.2,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V3_C1_F9_P20_C10_S7000.yaml
CREATEORDER_V3_C1_F9_P20_C50_S7000,group_b_ambiguous,create_order,V3,C1,F9,0.2,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V3_C1_F9_P20_C50_S7000.yaml
CREATEORDER_V4_C1_F9_P1_C10_S7000,group_b_ambiguous,create_order,V4,C1,F9,0.01,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V4_C1_F9_P1_C10_S7000.yaml
CREATEORDER_V4_C1_F9_P1_C50_S7000,group_b_ambiguous,create_order,V4,C1,F9,0.01,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V4_C1_F9_P1_C50_S7000.yaml
CREATEORDER_V4_C1_F9_P5_C10_S7000,group_b_ambiguous,create_order,V4,C1,F9,0.05,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V4_C1_F9_P5_C10_S7000.yaml
CREATEORDER_V4_C1_F9_P5_C50_S7000,group_b_ambiguous,create_order,V4,C1,F9,0.05,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V4_C1_F9_P5_C50_S7000.yaml
CREATEORDER_V4_C1_F9_P10_C10_S7000,group_b_ambiguous,create_order,V4,C1,F9,0.1,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V4_C1_F9_P10_C10_S7000.yaml
CREATEORDER_V4_C1_F9_P10_C50_S7000,group_b_ambiguous,create_order,V4,C1,F9,0.1,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V4_C1_F9_P10_C50_S7000.yaml
CREATEORDER_V4_C1_F9_P20_C10_S7000,group_b_ambiguous,create_order,V4,C1,F9,0.2,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V4_C1_F9_P20_C10_S7000.yaml
CREATEORDER_V4_C1_F9_P20_C50_S7000,group_b_ambiguous,create_order,V4,C1,F9,0.2,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V4_C1_F9_P20_C50_S7000.yaml
CREATEORDER_V5_C2_F9_P1_C10_S7000,group_b_ambiguous,create_order,V5,C2,F9,0.01,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V5_C2_F9_P1_C10_S7000.yaml
CREATEORDER_V5_C2_F9_P1_C50_S7000,group_b_ambiguous,create_order,V5,C2,F9,0.01,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V5_C2_F9_P1_C50_S7000.yaml
CREATEORDER_V5_C2_F9_P5_C10_S7000,group_b_ambiguous,create_order,V5,C2,F9,0.05,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V5_C2_F9_P5_C10_S7000.yaml
CREATEORDER_V5_C2_F9_P5_C50_S7000,group_b_ambiguous,create_order,V5,C2,F9,0.05,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V5_C2_F9_P5_C50_S7000.yaml
CREATEORDER_V5_C2_F9_P10_C10_S7000,group_b_ambiguous,create_order,V5,C2,F9,0.1,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V5_C2_F9_P10_C10_S7000.yaml
CREATEORDER_V5_C2_F9_P10_C50_S7000,group_b_ambiguous,create_order,V5,C2,F9,0.1,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V5_C2_F9_P10_C50_S7000.yaml
CREATEORDER_V5_C2_F9_P20_C10_S7000,group_b_ambiguous,create_order,V5,C2,F9,0.2,10,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V5_C2_F9_P20_C10_S7000.yaml
CREATEORDER_V5_C2_F9_P20_C50_S7000,group_b_ambiguous,create_order,V5,C2,F9,0.2,50,,10000,1000,7000,2000,2000,configs/phase6/group_b_ambiguous/CREATEORDER_V5_C2_F9_P20_C50_S7000.yaml
CREATEORDER_V0_C0_F5_P0_C50_FAN2_S7000,group_c_duplicates,create_order,V0,C0,F5,0.0,50,2,10000,1000,7000,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V0_C0_F5_P0_C50_FAN2_S7000.yaml
CREATEORDER_V0_C0_F5_P0_C50_FAN5_S7000,group_c_duplicates,create_order,V0,C0,F5,0.0,50,5,10000,1000,7000,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V0_C0_F5_P0_C50_FAN5_S7000.yaml
CREATEORDER_V0_C0_F5_P0_C50_FAN10_S7000,group_c_duplicates,create_order,V0,C0,F5,0.0,50,10,10000,1000,7000,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V0_C0_F5_P0_C50_FAN10_S7000.yaml
CREATEORDER_V1_C1_F5_P0_C50_FAN2_S7000,group_c_duplicates,create_order,V1,C1,F5,0.0,50,2,10000,1000,7000,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V1_C1_F5_P0_C50_FAN2_S7000.yaml
CREATEORDER_V1_C1_F5_P0_C50_FAN5_S7000,group_c_duplicates,create_order,V1,C1,F5,0.0,50,5,10000,1000,7000,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V1_C1_F5_P0_C50_FAN5_S7000.yaml
CREATEORDER_V1_C1_F5_P0_C50_FAN10_S7000,group_c_duplicates,create_order,V1,C1,F5,0.0,50,10,10000,1000,7000,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V1_C1_F5_P0_C50_FAN10_S7000.yaml
CREATEORDER_V2_C1_F5_P0_C50_FAN2_S7000,group_c_duplicates,create_order,V2,C1,F5,0.0,50,2,10000,1000,7000,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V2_C1_F5_P0_C50_FAN2_S7000.yaml
CREATEORDER_V2_C1_F5_P0_C50_FAN5_S7000,group_c_duplicates,create_order,V2,C1,F5,0.0,50,5,10000,1000,7000,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V2_C1_F5_P0_C50_FAN5_S7000.yaml
CREATEORDER_V2_C1_F5_P0_C50_FAN10_S7000,group_c_duplicates,create_order,V2,C1,F5,0.0,50,10,10000,1000,7000,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V2_C1_F5_P0_C50_FAN10_S7000.yaml
CREATEORDER_V3_C1_F5_P0_C50_FAN2_S7000,group_c_duplicates,create_order,V3,C1,F5,0.0,50,2,10000,1000,7000,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V3_C1_F5_P0_C50_FAN2_S7000.yaml
CREATEORDER_V3_C1_F5_P0_C50_FAN5_S7000,group_c_duplicates,create_order,V3,C1,F5,0.0,50,5,10000,1000,7000,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V3_C1_F5_P0_C50_FAN5_S7000.yaml
CREATEORDER_V3_C1_F5_P0_C50_FAN10_S7000,group_c_duplicates,create_order,V3,C1,F5,0.0,50,10,10000,1000,7000,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V3_C1_F5_P0_C50_FAN10_S7000.yaml
CREATEORDER_V4_C1_F5_P0_C50_FAN2_S7000,group_c_duplicates,create_order,V4,C1,F5,0.0,50,2,10000,1000,7000,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V4_C1_F5_P0_C50_FAN2_S7000.yaml
CREATEORDER_V4_C1_F5_P0_C50_FAN5_S7000,group_c_duplicates,create_order,V4,C1,F5,0.0,50,5,10000,1000,7000,2000,2000,configs/phase6/group_c_duplicates/CREATEORDER_V4_C1_F5_P0_C50_FAN5_S7000.yaml
